"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          19,      -5.116109611,      -4.579355437,      -4.569010609,      -3.676836148,      -10.51916874,               0.5,     0.06249862863,      0.1936376848,                 0,                 0,                 0,     0.07431277668,     0.06249862863,      0.1936376848,                 0,       3.098270938,    0.004760657185
          0,           0,          20,      -5.109729099,       -4.56805546,      -4.564226256,      -3.669431691,         -10.52093,               0.5,     0.04817411521,      0.1985279299,                 0,                 0,                 0,     0.06371412238,     0.04817411521,      0.1985279299,                 0,       4.121049843,    0.005567147538
          0,           0,          21,       -5.10304674,      -4.559118877,      -4.561211677,      -3.661502402,      -10.52242692,               0.5,     0.03538132408,      0.2023966772,                 0,                 0,                 0,     0.05305336422,     0.03538132408,      0.2023966772,                 0,       5.720438181,    0.004760657185
          0,           0,          22,       -5.09629263,      -4.552990703,      -4.560528145,      -3.653253736,      -10.52358791,               0.5,     0.02421025287,      0.2055559787,                 0,                 0,                 0,     0.04258220333,     0.02421025287,      0.2055559787,                 0,       8.490451536,    0.004760657185
          0,           0,          23,      -5.089968959,      -4.550088847,      -4.562917777,      -3.645149335,      -10.52447649,               0.5,     0.01443743114,      0.2080521463,                 0,                 0,                 0,     0.03242928166,     0.01443743114,      0.2080521463,                 0,         14.410607,    0.004760657185
          0,           0,          24,      -5.084675145,      -4.550711078,      -4.569133209,      -3.637756449,      -10.52508873,               0.5,     0.00598733482,      0.2099957194,                 0,                 0,                 0,      0.0227673888,     0.00598733482,      0.2099957194,                 0,       35.07332156,    0.004760657185
          0,           0,          25,      -5.081241432,      -4.555230074,      -4.579768314,       -3.63192447,      -10.52550264,               0.5,    -0.00119805353,      0.2110806827,                 0,                 0,                 0,     0.01347926227,    -0.00119805353,      0.2110806827,                 0,      -176.1863535,    0.004760657185
          0,           0,          26,      -5.080227812,      -4.563091319,      -4.594961884,      -3.628290361,      -10.52572758,               0.5,   -0.007401585523,      0.2117204274,                 0,                 0,                 0,    0.004933503319,   -0.007401585523,      0.2117204274,                 0,      -28.60473971,    0.004760657185
          0,           0,          27,      -5.081817598,      -4.573344964,      -4.614055222,      -3.627182448,       -10.5257067,               0.5,     -0.0127534698,      0.2118676892,                 0,                 0,                 0,   -0.002818821949,     -0.0127534698,      0.2118676892,                 0,       -16.6125527,    0.004760657185
          0,           0,          28,      -5.085900517,      -4.584411185,      -4.635323373,      -3.628703497,      -10.52542245,               0.5,     -0.0173569475,      0.2116271041,                 0,                 0,                 0,   -0.009669127351,     -0.0173569475,      0.2116271041,                 0,      -12.19264529,    0.004760657185
          0,           0,          29,      -5.092012226,      -4.594545417,      -4.656055811,      -3.632612828,      -10.52478711,               0.5,    -0.02122061767,      0.2107103881,                 0,                 0,                 0,    -0.01577241733,    -0.02122061767,      0.2107103881,                 0,      -9.929512486,    0.004760657185
          0,           0,          30,      -5.099203064,      -4.601667402,      -4.673150502,      -3.638140459,       -10.5237751,               0.5,    -0.02450610756,      0.2093442671,                 0,                 0,                 0,    -0.02097479833,    -0.02450610756,      0.2093442671,                 0,       -8.54253441,    0.004760657185
          0,           0,          31,      -5.106687185,      -4.604911065,      -4.684260556,      -3.644551827,      -10.52250413,               0.5,    -0.02729331758,      0.2075290488,                 0,                 0,                 0,    -0.02526525179,    -0.02729331758,      0.2075290488,                 0,      -7.603657862,    0.004760657185
          0,           0,          32,      -5.114175116,      -4.604442065,      -4.688926863,      -3.651449921,      -10.52114545,               0.5,    -0.02964322587,      0.2053763584,                 0,                 0,                 0,     -0.0285707117,    -0.02964322587,      0.2053763584,                 0,      -6.928272897,    0.004760657185
          0,           0,          33,      -5.121583302,      -4.601197959,       -4.68848149,      -3.658535806,      -10.51988017,               0.5,    -0.03152146428,      0.2027640973,                 0,                 0,                 0,    -0.03098387491,    -0.03152146428,      0.2027640973,                 0,      -6.432572278,    0.007072267429
          0,           0,          34,      -5.129126143,      -4.596257965,      -4.685087683,      -3.665800976,      -10.51874252,               0.5,    -0.03301196708,      0.1997395531,                 0,                 0,                 0,    -0.03249765344,    -0.03301196708,      0.1997395531,                 0,      -6.050519577,    0.007072267429
          0,           0,          35,      -5.137085363,      -4.590545143,      -4.680661241,      -3.673367528,      -10.51767022,               0.5,    -0.03415483326,      0.1963593608,                 0,                 0,                 0,    -0.03309925437,    -0.03415483326,      0.1963593608,                 0,      -5.749094406,    0.007072267429
          0,           0,          36,      -5.145694385,       -4.58476357,      -4.676276513,      -3.681417294,       -10.5165755,               0.5,    -0.03491372335,      0.1924812373,                 0,                 0,                 0,    -0.03292701093,    -0.03491372335,      0.1924812373,                 0,       -5.51305386,    0.007072267429
          0,           0,          37,      -5.154913253,      -4.579230862,      -4.672280199,      -3.689949807,        -10.515451,               0.5,    -0.03525643552,      0.1879495312,                 0,                 0,                 0,    -0.03213454643,    -0.03525643552,      0.1879495312,                 0,      -5.330928338,    0.007072267429
          0,           0,          38,      -5.164504282,      -4.574163266,      -4.668574238,      -3.698821581,      -10.51421477,               0.5,     -0.0351731917,      0.1827293159,                 0,                 0,                 0,    -0.03082084732,     -0.0351731917,      0.1827293159,                 0,      -5.195130356,    0.007072267429
          0,           0,          39,      -5.174120899,      -4.569523873,      -4.665016928,      -3.707782961,       -10.5127831,               0.5,     -0.0347515148,       0.176948827,                 0,                 0,                 0,    -0.02892514414,     -0.0347515148,       0.176948827,                 0,      -5.091830616,    0.007072267429
          0,           0,          40,      -5.183413142,      -4.565520454,       -4.66144479,      -3.716559478,      -10.51119957,               0.5,     -0.0339604504,       0.170526483,                 0,                 0,                 0,    -0.02657508335,     -0.0339604504,       0.170526483,                 0,      -5.021325718,    0.007072267429
          0,           0,          41,      -5.192430076,      -4.562309619,      -4.657908914,      -3.725248583,      -10.50960054,               0.5,     -0.0327886636,       0.163366083,                 0,                 0,                 0,    -0.02393002723,     -0.0327886636,       0.163366083,                 0,      -4.982395288,    0.007072267429
          0,           0,          42,      -5.201075048,      -4.560109872,      -4.654518014,      -3.733778961,      -10.50805937,               0.5,    -0.03125828838,      0.1553619963,                 0,                 0,                 0,    -0.02117083741,    -0.03125828838,      0.1553619963,                 0,      -4.970265626,    0.007072267429
          0,           0,          43,      -5.209418415,      -4.558981418,      -4.651438168,      -3.742243438,      -10.50652178,               0.5,    -0.02944606166,      0.1465433956,                 0,                 0,                 0,    -0.01837377479,    -0.02944606166,      0.1465433956,                 0,      -4.976672172,    0.007072267429
          0,           0,          44,      -5.217314739,      -4.558963227,      -4.648779793,      -3.750517536,       -10.5050078,               0.5,    -0.02742417288,      0.1370441647,                 0,                 0,                 0,     -0.0155437514,    -0.02742417288,      0.1370441647,                 0,      -4.997203209,    0.007072267429
          0,           0,          45,      -5.224636018,      -4.560142109,       -4.64661081,      -3.758496152,      -10.50365119,               0.5,    -0.02521711527,      0.1268056959,                 0,                 0,                 0,    -0.01284463899,    -0.02521711527,      0.1268056959,                 0,      -5.028556777,    0.007072267429
          0,           0,          46,      -5.231136264,      -4.562614111,      -4.644968299,      -3.765949192,      -10.50238651,               0.5,    -0.02284838599,      0.1159451484,                 0,                 0,                 0,    -0.01032262464,    -0.02284838599,      0.1159451484,                 0,      -5.074544368,    0.007072267429
          0,           0,          47,      -5.236371286,      -4.566521041,      -4.643868116,      -3.772430773,      -10.50121958,               0.5,    -0.02043450423,      0.1044626849,                 0,                 0,                 0,   -0.008115034421,    -0.02043450423,      0.1044626849,                 0,      -5.112073368,    0.007072267429
          0,           0,          48,      -5.239881379,      -4.571791647,       -4.64335621,      -3.777456175,      -10.50000821,               0.5,    -0.01804606126,     0.09251420489,                 0,                 0,                 0,   -0.006241475349,    -0.01804606126,     0.09251420489,                 0,      -5.126559394,    0.007072267429
          0,           0,          49,      -5.241290701,       -4.57828371,      -4.643469746,      -3.780570555,      -10.49887262,               0.5,    -0.01575491764,     0.08030015365,                 0,                 0,                 0,   -0.004678730996,    -0.01575491764,     0.08030015365,                 0,      -5.096831066,    0.007072267429
          0,           0,          50,      -5.240615016,      -4.585945577,      -4.644228359,      -3.781669764,      -10.49774793,               0.5,    -0.01356099283,     0.06796008036,                 0,                 0,                 0,   -0.003441416157,    -0.01356099283,     0.06796008036,                 0,      -5.011438413,    0.007072267429
          0,           0,          51,       -5.23809521,      -4.594704052,      -4.645666393,      -3.780864811,      -10.49673062,               0.5,    -0.01158906302,     0.05559478449,                 0,                 0,                 0,   -0.002552766685,    -0.01158906302,     0.05559478449,                 0,      -4.797176819,    0.007072267429
          0,           0,          52,      -5.234267632,       -4.60422168,      -4.647805885,      -3.778581969,      -10.49566645,               0.5,   -0.009879399071,     0.04324147278,                 0,                 0,                 0,   -0.002063565986,   -0.009879399071,     0.04324147278,                 0,      -4.376933503,    0.007072267429
          0,           0,          53,      -5.229730402,      -4.614078911,      -4.650570888,      -3.775336636,      -10.49456915,               0.5,   -0.008469236123,     0.03098818892,                 0,                 0,                 0,   -0.001977278303,   -0.008469236123,     0.03098818892,                 0,       -3.65891191,    0.007072267429
          0,           0,          54,      -5.225309021,      -4.624158079,      -4.653792246,      -3.771914578,      -10.49324414,               0.5,   -0.007267915416,     0.01893811329,                 0,                 0,                 0,   -0.002297465497,   -0.007267915416,     0.01893811329,                 0,      -2.605714597,    0.007633543714
          0,           0,          55,      -5.221552458,      -4.634139348,      -4.657258129,      -3.768861448,      -10.49205161,               0.5,   -0.006459201328,    0.007378711216,                 0,                 0,                 0,   -0.002845821117,   -0.006459201328,    0.007378711216,                 0,      -1.142356592,    0.007633543714
          0,           0,          56,      -5.219026679,      -4.643784308,      -4.660676655,      -3.766750465,      -10.49065165,               0.5,   -0.005950904683,   -0.003863305105,                 0,                 0,                 0,   -0.003787435224,   -0.005950904683,   -0.003863305105,                 0,      0.6491962669,    0.007633543714
          0,           0,          57,      -5.217918324,      -4.652693536,      -4.663718729,      -3.765805452,      -10.48905677,               0.5,     -0.0058036738,    -0.01464569707,                 0,                 0,                 0,   -0.005050739153,     -0.0058036738,    -0.01464569707,                 0,        2.52352175,    0.007633543714
          0,           0,          58,       -5.21831183,       -4.66082413,      -4.666094479,      -3.766130693,      -10.48712167,               0.5,   -0.005880626386,    -0.02493705418,                 0,                 0,                 0,   -0.006629293112,   -0.005880626386,    -0.02493705418,                 0,       4.240543871,    0.007633543714
          0,           0,          59,       -5.22013351,      -4.667861155,      -4.667564302,      -3.767673069,       -10.4850966,               0.5,   -0.006285766225,    -0.03461971093,                 0,                 0,                 0,   -0.008432425543,   -0.006285766225,    -0.03461971093,                 0,       5.507635774,    0.007633543714
          0,           0,          60,      -5.223433621,      -4.673894581,      -4.668013344,      -3.770507114,       -10.4828414,               0.5,   -0.006882083883,    -0.04378486752,                 0,                 0,                 0,    -0.01052232327,   -0.006882083883,    -0.04378486752,                 0,       6.362152549,    0.007633543714
          0,           0,          61,      -5.228004119,      -4.678658635,      -4.667503191,      -3.774447274,      -10.48054412,               0.5,   -0.007724865143,    -0.05222960542,                 0,                 0,                 0,    -0.01273609272,   -0.007724865143,    -0.05222960542,                 0,       6.761232003,    0.007633543714
          0,           0,          62,      -5.233712551,      -4.682006731,      -4.666134727,      -3.779383755,      -10.47797709,               0.5,    -0.00865659355,    -0.06007326167,                 0,                 0,                 0,    -0.01514033541,    -0.00865659355,    -0.06007326167,                 0,       6.939595964,    0.007633543714
          0,           0,          63,      -5.240189736,      -4.683597629,      -4.664155817,      -3.784970412,      -10.47523382,               0.5,   -0.009745905229,    -0.06724575649,                 0,                 0,                 0,    -0.01765469385,   -0.009745905229,    -0.06724575649,                 0,        6.89989846,    0.007633543714
          0,           0,          64,      -5.247426538,      -4.683470672,      -4.661798196,      -3.791233044,      -10.47234414,               0.5,    -0.01088203203,    -0.07371921133,                 0,                 0,                 0,     -0.0202250415,    -0.01088203203,    -0.07371921133,                 0,       6.774397568,    0.007633543714
          0,           0,          65,      -5.255394173,       -4.68175676,      -4.659367607,      -3.798174762,      -10.46939775,               0.5,    -0.01195366596,    -0.07945692867,                 0,                 0,                 0,    -0.02278858513,    -0.01195366596,    -0.07945692867,                 0,       6.647076212,    0.007633543714
          0,           0,          66,      -5.263969039,      -4.678202039,      -4.657141366,      -3.805709967,       -10.4664404,               0.5,    -0.01294291617,    -0.08433059106,                 0,                 0,                 0,    -0.02521305267,    -0.01294291617,    -0.08433059106,                 0,       6.515578867,    0.007633543714
          0,           0,          67,      -5.272798171,      -4.673010977,      -4.655319567,      -3.813521264,      -10.46339958,               0.5,    -0.01377489508,    -0.08853844776,                 0,                 0,                 0,    -0.02760423752,    -0.01377489508,    -0.08853844776,                 0,       6.427522478,    0.007878757782
          0,           0,          68,      -5.281981431,      -4.666595382,      -4.654113474,      -3.821756521,       -10.4603595,               0.5,    -0.01448819951,    -0.09191693342,                 0,                 0,                 0,    -0.02979771777,    -0.01448819951,    -0.09191693342,                 0,       6.344261987,    0.007878757782
          0,           0,          69,      -5.291419862,      -4.659323949,      -4.653716693,      -3.830353869,      -10.45734827,               0.5,    -0.01494718417,     -0.0945222127,                 0,                 0,                 0,    -0.03179701182,    -0.01494718417,     -0.0945222127,                 0,        6.32374711,    0.007633543714
          0,           0,          70,      -5.300893162,      -4.651720196,      -4.654256485,      -3.839127542,      -10.45442852,               0.5,    -0.01510010007,    -0.09605950037,                 0,                 0,                 0,    -0.03334844575,    -0.01510010007,    -0.09605950037,                 0,       6.361514157,    0.007878757782
          0,           0,          71,      -5.310068356,      -4.644159996,      -4.655863925,       -3.84778496,       -10.4515508,               0.5,    -0.01500889255,     -0.0967800099,                 0,                 0,                 0,    -0.03460918047,    -0.01500889255,     -0.0967800099,                 0,       6.448177945,    0.007878757782
          0,           0,          72,      -5.318674417,      -4.637262507,      -4.658605646,      -3.856083191,      -10.44879687,               0.5,    -0.01459554222,    -0.09659861815,                 0,                 0,                 0,    -0.03549546514,    -0.01459554222,    -0.09659861815,                 0,       6.618364478,    0.007878757782
          0,           0,          73,      -5.326510151,      -4.631461485,      -4.662569276,       -3.86383957,      -10.44602046,               0.5,    -0.01380504083,    -0.09552419993,                 0,                 0,                 0,    -0.03599871845,    -0.01380504083,    -0.09552419993,                 0,       6.919515931,    0.007878757782
          0,           0,          74,      -5.333320094,      -4.627104369,      -4.667752919,      -3.870813483,      -10.44327537,               0.5,    -0.01269902847,    -0.09356272273,                 0,                 0,                 0,    -0.03610216901,    -0.01269902847,    -0.09356272273,                 0,       7.367707139,    0.007878757782
          0,           0,          75,      -5.338885928,      -4.624511839,       -4.67418246,      -3.876780965,      -10.44056924,               0.5,    -0.01124099796,    -0.09059583572,                 0,                 0,                 0,    -0.03569703547,    -0.01124099796,    -0.09059583572,                 0,       8.059412167,    0.007878757782
          0,           0,          76,      -5.343017898,      -4.623785219,      -4.681757296,      -3.881539237,      -10.43781582,               0.5,   -0.009512260034,    -0.08678859571,                 0,                 0,                 0,    -0.03490195991,   -0.009512260034,    -0.08678859571,                 0,        9.12386703,    0.007878757782
          0,           0,          77,      -5.345235853,      -4.624851755,      -4.690333898,      -3.884565882,      -10.43494862,               0.5,   -0.007457679844,     -0.0821633261,                 0,                 0,                 0,    -0.03373405062,   -0.007457679844,     -0.0821633261,                 0,        11.0172772,    0.007878757782
          0,           0,          78,      -5.345723737,      -4.627724722,      -4.699694392,      -3.885996207,      -10.43210995,               0.5,   -0.005183601084,    -0.07666791295,                 0,                 0,                 0,    -0.03215446784,   -0.005183601084,    -0.07666791295,                 0,       14.79047321,    0.007878757782
          0,           0,          79,      -5.344920072,      -4.632502363,       -4.70954173,      -3.886203728,      -10.42934354,               0.5,   -0.002692901105,    -0.07036617608,                 0,                 0,                 0,    -0.03021308552,   -0.002692901105,    -0.07036617608,                 0,       26.13024887,    0.007878757782
          0,           0,          80,      -5.343430874,      -4.638851874,      -4.719554886,      -3.885759284,      -10.42655181,               0.5,  -2.470935427e-05,    -0.06327957528,                 0,                 0,                 0,    -0.02792638076,  -2.470935427e-05,    -0.06327957528,                 0,       2560.956251,    0.007878757782
          0,           0,          81,      -5.340983358,      -4.646270995,      -4.729267946,       -3.88431781,      -10.42381014,               0.5,    0.002760756865,    -0.05561239369,                 0,                 0,                 0,    -0.02544992992,    0.002760756865,    -0.05561239369,                 0,      -20.14389401,    0.007878757782
          0,           0,          82,      -5.338111081,      -4.654494527,       -4.73819941,      -3.882377609,      -10.42113887,               0.5,    0.005592890187,    -0.04730554074,                 0,                 0,                 0,    -0.02274123519,    0.005592890187,    -0.04730554074,                 0,      -8.458156545,    0.007878757782
          0,           0,          83,      -5.335191221,      -4.662912792,      -4.745875432,      -3.880278075,       -10.4184833,               0.5,    0.008489963374,    -0.03847771639,                 0,                 0,                 0,    -0.01988805155,    0.008489963374,    -0.03847771639,                 0,      -4.532141623,    0.007878757782
          0,           0,          84,      -5.332664087,      -4.671219317,      -4.751861639,      -3.878439459,      -10.41597559,               0.5,     0.01132876041,    -0.02914796706,                 0,                 0,                 0,    -0.01690604882,     0.01132876041,    -0.02914796706,                 0,      -2.572917603,    0.007878757782
          0,           0,          85,      -5.331206777,      -4.679183503,      -4.755845166,        -3.8775438,       -10.4136852,               0.5,     0.01412548549,    -0.01945930477,                 0,                 0,                 0,    -0.01390371798,     0.01412548549,    -0.01945930477,                 0,      -1.377602546,    0.007878757782
          0,           0,          86,      -5.330796573,       -4.68600545,      -4.757679908,      -3.877560109,      -10.41152829,               0.5,     0.01677022683,   -0.009445847195,                 0,                 0,                 0,     -0.0109034794,     0.01677022683,   -0.009445847195,                 0,     -0.5632510096,    0.007878757782
          0,           0,          87,      -5.331261964,      -4.691429401,      -4.757361693,       -3.87830155,      -10.40937802,               0.5,     0.01930449685,   0.0008057607192,                 0,                 0,                 0,   -0.007966496108,     0.01930449685,   0.0008057607192,                 0,     0.04173953486,    0.007878757782
          0,           0,          88,      -5.332909129,      -4.695206252,      -4.755081371,      -3.880081711,      -10.40731359,               0.5,     0.02159199818,       0.011390762,                 0,                 0,                 0,    -0.00500654129,     0.02159199818,       0.011390762,                 0,      0.5275455242,    0.007878757782
          0,           0,          89,      -5.335746533,      -4.697296566,       -4.75119069,      -3.882919757,       -10.4053773,               0.5,     0.02366331919,     0.02209317487,                 0,                 0,                 0,   -0.002165762895,     0.02366331919,     0.02209317487,                 0,      0.9336464883,    0.007878757782
          0,           0,          90,      -5.339907618,      -4.697813693,      -4.746136987,       -3.88694221,      -10.40343231,               0.5,     0.02547091652,      0.0328437281,                 0,                 0,                 0,   0.0005151246215,     0.02547091652,      0.0328437281,                 0,       1.289460003,    0.007878757782
          0,           0,          91,       -5.34530336,       -4.69696083,      -4.740461766,      -3.892079837,      -10.40183246,               0.5,     0.02700140096,     0.04357449786,                 0,                 0,                 0,    0.003003827588,     0.02700140096,     0.04357449786,                 0,       1.613786556,    0.007878757782
          0,           0,          92,       -5.35163342,      -4.694816392,      -4.734622424,      -3.898034672,      -10.40015613,               0.5,     0.02825899126,     0.05437858362,                 0,                 0,                 0,    0.005392746106,     0.02825899126,     0.05437858362,                 0,       1.924293161,    0.007878757782
          0,           0,          93,      -5.358695904,      -4.691852524,      -4.729101992,        -3.9046009,      -10.39841803,               0.5,     0.02919495345,     0.06518447787,                 0,                 0,                 0,    0.007655160096,     0.02919495345,     0.06518447787,                 0,       2.232731009,    0.007878757782
          0,           0,          94,      -5.366567267,      -4.688488299,      -4.724317657,      -3.911879312,      -10.39697588,               0.5,     0.02980179039,     0.07596817848,                 0,                 0,                 0,    0.009808771267,     0.02980179039,     0.07596817848,                 0,       2.549114583,    0.007878757782
          0,           0,          95,      -5.375087912,      -4.685167542,       -4.72063675,      -3.919713762,      -10.39548515,               0.5,     0.03011624635,     0.08660904188,                 0,                 0,                 0,     0.01180250422,     0.03011624635,     0.08660904188,                 0,       2.875824592,    0.007878757782
          0,           0,          96,      -5.384212192,      -4.682343054,      -4.718371088,      -3.928086706,      -10.39440429,               0.5,     0.03008548171,     0.09704728944,                 0,                 0,                 0,     0.01363209596,     0.03008548171,     0.09704728944,                 0,       3.225718317,    0.007878757782
          0,           0,          97,      -5.393660158,      -4.680127198,      -4.717747733,      -3.936737392,      -10.39310309,               0.5,     0.02978109782,      0.1072870051,                 0,                 0,                 0,     0.01534220201,     0.02978109782,      0.1072870051,                 0,       3.602520154,    0.007878757782
          0,           0,          98,      -5.402718086,      -4.678799253,      -4.718946209,       -3.94496825,      -10.39170647,               0.5,     0.02914007205,       0.117296698,                 0,                 0,                 0,     0.01695345355,     0.02914007205,       0.117296698,                 0,       4.025271378,    0.007878757782
          0,           0,          99,       -5.41152312,      -4.678756883,      -4.722081358,      -3.952948715,      -10.39053331,               0.5,     0.02825704517,      0.1270469169,                 0,                 0,                 0,     0.01849119074,     0.02825704517,      0.1270469169,                 0,       4.496114725,    0.007878757782
          0,           0,         100,      -5.419826103,      -4.680070212,      -4.727263273,      -3.960477552,       -10.3892637,               0.5,     0.02707757144,      0.1364627131,                 0,                 0,                 0,     0.01994589291,     0.02707757144,      0.1364627131,                 0,       5.039695432,    0.007878757782
          0,           0,         101,      -5.427257462,      -4.682983209,      -4.734496371,      -3.967236003,      -10.38826656,               0.5,     0.02567176515,      0.1453954008,                 0,                 0,                 0,     0.02125338903,     0.02567176515,      0.1453954008,                 0,       5.663630839,    0.007878757782
          0,           0,         102,      -5.433910605,      -4.687465395,      -4.743767745,      -3.973376149,      -10.38712415,               0.5,     0.02406458541,      0.1538950396,                 0,                 0,                 0,     0.02249540942,     0.02406458541,      0.1538950396,                 0,        6.39508377,    0.007878757782
          0,           0,         103,      -5.439237532,      -4.693520735,      -4.755003305,      -3.978399959,      -10.38574947,               0.5,     0.02227101252,      0.1618824754,                 0,                 0,                 0,     0.02365538808,     0.02227101252,      0.1618824754,                 0,       7.268752388,    0.007878757782
          0,           0,         104,      -5.443279066,      -4.701051872,      -4.768018288,      -3.982369832,      -10.38453478,               0.5,      0.0202886324,       0.169449557,                 0,                 0,                 0,     0.02484168888,      0.0202886324,       0.169449557,                 0,       8.351945743,    0.007878757782
          0,           0,         105,      -5.446241932,      -4.709935879,      -4.782561937,      -3.985522105,       -10.3831595,               0.5,     0.01823148268,      0.1764167026,                 0,                 0,                 0,     0.02595752084,     0.01823148268,      0.1764167026,                 0,       9.676486863,    0.007878757782
