"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         542,      -5.545681599,      -4.277376909,      -4.455457944,      -3.058579502,      -9.302071137
          0,           0,         543,      -5.545903986,      -4.278964669,      -4.466586366,      -3.058440822,      -9.301147581
          0,           0,         544,      -5.547258759,      -4.280576261,      -4.477765382,      -3.059427226,      -9.300281585
          0,           0,         545,      -5.549758643,      -4.282171303,      -4.488718022,      -3.061549752,      -9.299483076
          0,           0,         546,       -5.55340315,      -4.283708291,      -4.499134474,       -3.06480641,      -9.298753303
          0,           0,         547,      -5.558179661,      -4.285145879,      -4.508682627,      -3.069183358,      -9.298114491
          0,           0,         548,      -5.564063846,      -4.286444263,      -4.517025263,      -3.074655409,      -9.297541598
          0,           0,         549,      -5.571019472,       -4.28756656,      -4.523843676,      -3.081185957,      -9.297043967
          0,           0,         550,      -5.578997637,      -4.288480192,      -4.528865591,      -3.088726355,      -9.296612437
          0,           0,         551,      -5.587935469,      -4.289158151,       -4.53189331,      -3.097214796,      -9.296289803
          0,           0,         552,      -5.597754323,      -4.289580118,      -4.532826622,       -3.10657472,      -9.296071323
          0,           0,         553,      -5.608357547,      -4.289733344,      -4.531675268,      -3.116712841,      -9.295933195
          0,           0,         554,      -5.619627976,      -4.289613234,      -4.528557847,      -3.127516923,      -9.295884755
          0,           0,         555,      -5.631425378,       -4.28922356,      -4.523687434,      -3.138853514,      -9.295875771
          0,           0,         556,       -5.64358422,      -4.288576453,      -4.517347487,       -3.15056597,      -9.295924714
          0,           0,         557,      -5.655912271,      -4.287691854,      -4.509863377,      -3.162473216,      -9.296039101
          0,           0,         558,      -5.668190723,      -4.286596778,      -4.501574928,      -3.174369835,      -9.296184247
          0,           0,         559,      -5.680176645,      -4.285324301,      -4.492813757,      -3.186028185,      -9.296372627
          0,           0,         560,      -5.691608615,      -4.283912359,      -4.483887204,      -3.197203281,      -9.296629715
          0,           0,         561,      -5.702216198,       -4.28240242,      -4.475068828,      -3.207641032,      -9.296913442
          0,           0,         562,      -5.711733451,      -4.280838149,      -4.466594405,      -3.217090039,      -9.297211336
          0,           0,         563,      -5.719915832,       -4.27926404,      -4.458661882,      -3.225316505,      -9.297514494
          0,           0,         564,      -5.726558854,      -4.277724186,       -4.45143383,      -3.232120926,      -9.297824966
          0,           0,         565,      -5.731515864,      -4.276261244,      -4.445041218,      -3.237354417,      -9.298134036
          0,           0,         566,      -5.734711866,      -4.274915336,      -4.439587597,      -3.240932021,      -9.298446153
          0,           0,         567,      -5.736150627,      -4.273723275,      -4.435153182,      -3.242840513,      -9.298782245
          0,           0,         568,      -5.735913563,      -4.272717816,      -4.431798483,      -3.243139099,      -9.299151971
          0,           0,         569,      -5.734150627,      -4.271927295,      -4.429567366,      -3.241952879,      -9.299550449
          0,           0,         570,      -5.731065132,      -4.271375128,      -4.428489435,      -3.239460391,      -9.299973182
          0,           0,         571,      -5.726895424,      -4.271079509,       -4.42858173,      -3.235877633,       -9.30039429
          0,           0,         572,      -5.721896444,      -4.271053258,      -4.429849772,      -3.231441217,      -9.300791415
          0,           0,         573,      -5.716323578,      -4.271303726,      -4.432287971,      -3.226392941,      -9.301171407
          0,           0,         574,      -5.710420149,      -4.271832765,      -4.435879408,      -3.220967297,      -9.301526519
          0,           0,         575,      -5.704408977,      -4.272636776,      -4.440595012,      -3.215382502,      -9.301845486
          0,           0,         576,      -5.698487622,      -4.273706817,      -4.446392112,       -3.20983496,      -9.302151758
          0,           0,         577,      -5.692826602,      -4.275028783,      -4.453212409,      -3.204496631,      -9.302430101
          0,           0,         578,      -5.687569727,      -4.276583647,      -4.460979366,      -3.199514562,      -9.302686307
          0,           0,         579,      -5.682835763,      -4.278347779,      -4.469595139,      -3.195011891,      -9.302929804
          0,           0,         580,      -5.678720793,      -4.280293352,      -4.478937178,      -3.191089693,      -9.303144581
          0,           0,         581,      -5.675300831,      -4.282388812,      -4.488854821,      -3.187829209,      -9.303326021
          0,           0,         582,       -5.67263436,      -4.284599594,      -4.499166387,      -3.185294135,      -9.303495843
          0,           0,         583,      -5.670764633,      -4.286888708,      -4.509657447,      -3.183532749,      -9.303641054
          0,           0,         584,      -5.669721618,      -4.289217598,      -4.520081286,      -3.182579762,      -9.303723939
          0,           0,         585,      -5.669523572,      -4.291547061,      -4.530162705,       -3.18245783,       -9.30378341
          0,           0,         586,      -5.670178225,       -4.29383822,      -4.539606345,      -3.183178719,      -9.303822955
          0,           0,         587,      -5.671683611,      -4.296053573,      -4.548110302,      -3.184744113,      -9.303850462
          0,           0,         588,      -5.674028545,      -4.298158044,      -4.555385022,      -3.187146084,      -9.303870491
          0,           0,         589,      -5.677192723,      -4.300120033,      -4.561176078,      -3.190367183,      -9.303862368
          0,           0,         590,      -5.681146458,      -4.301912391,      -4.565287919,      -3.194380153,      -9.303816985
          0,           0,         591,      -5.685850071,      -4.303513404,      -4.567604573,      -3.199147299,      -9.303761474
          0,           0,         592,      -5.691253052,        -4.3049074,      -4.568102968,      -3.204619588,      -9.303692736
          0,           0,         593,      -5.697293097,      -4.306085216,       -4.56685589,       -3.21073561,      -9.303576873
          0,           0,         594,        -5.7038951,      -4.307044379,      -4.564023831,      -3.217420464,      -9.303429342
          0,           0,         595,      -5.710970208,      -4.307789011,      -4.559837658,      -3.224584682,      -9.303250544
          0,           0,         596,      -5.718415076,       -4.30832946,      -4.554575888,       -3.23212333,      -9.303038166
          0,           0,         597,      -5.726111507,      -4.308681707,      -4.548540897,      -3.239915502,      -9.302782797
          0,           0,         598,      -5.733926741,      -4.308866579,      -4.542037696,      -3.247824476,      -9.302497698
          0,           0,         599,      -5.741714672,      -4.308908788,      -4.535357435,      -3.255698857,      -9.302192105
          0,           0,         600,      -5.749318287,      -4.308835894,      -4.528766327,      -3.263375033,      -9.301875146
          0,           0,         601,      -5.756573568,      -4.308677212,      -4.522499571,      -3.270681236,       -9.30152876
          0,           0,         602,      -5.763314987,      -4.308462723,       -4.51675923,      -3.277443361,      -9.301177168
          0,           0,         603,      -5.769382493,      -4.308222014,      -4.511714847,      -3.283492473,      -9.300798726
          0,           0,         604,      -5.774629649,      -4.307983308,      -4.507505729,      -3.288673632,      -9.300401254
          0,           0,         605,      -5.778932245,      -4.307772622,      -4.504244006,      -3.292855292,      -9.299986341
          0,           0,         606,      -5.782196457,      -4.307612927,      -4.502017845,      -3.295938257,      -9.299566329
          0,           0,         607,      -5.784365508,      -4.307523664,      -4.500894432,      -3.297862988,      -9.299144469
          0,           0,         608,      -5.785423852,      -4.307520091,      -4.500922417,      -3.298614169,      -9.298706805
          0,           0,         609,      -5.785398243,      -4.307612988,      -4.502133751,      -3.298221817,      -9.298283664
          0,           0,         610,      -5.784355504,       -4.30780842,      -4.504544796,      -3.296758719,      -9.297890906
          0,           0,         611,       -5.78239736,      -4.308107628,      -4.508156643,      -3.294334639,      -9.297509142
          0,           0,         612,      -5.779653114,      -4.308507016,      -4.512954617,      -3.291088205,      -9.297125925
          0,           0,         613,      -5.776271203,      -4.308998291,      -4.518906946,      -3.287177645,      -9.296759078
          0,           0,         614,      -5.772410661,      -4.309568713,      -4.525962552,      -3.282771507,      -9.296392331
          0,           0,         615,      -5.768233315,      -4.310201482,      -4.534047981,      -3.278040321,      -9.296077091
          0,           0,         616,      -5.763897305,       -4.31087621,      -4.543063496,      -3.273149747,      -9.295802854
          0,           0,         617,      -5.759552146,      -4.311569523,      -4.552878517,      -3.268255483,      -9.295574968
          0,           0,         618,       -5.75533535,      -4.312255781,      -4.563326735,      -3.263499887,      -9.295379954
          0,           0,         619,      -5.751370436,      -4.312907897,      -4.574201511,      -3.259010079,      -9.295206224
          0,           0,         620,      -5.747766041,       -4.31349816,      -4.585252533,      -3.254897226,      -9.295074386
          0,           0,         621,      -5.744615866,      -4.313999353,      -4.596185248,       -3.25125668,      -9.294983759
          0,           0,         622,      -5.741999163,      -4.314385676,      -4.606664791,      -3.248168667,      -9.294905311
          0,           0,         623,       -5.73998156,      -4.314633664,      -4.616326385,      -3.245699292,      -9.294869801
          0,           0,         624,      -5.738616022,      -4.314723161,      -4.624793731,      -3.243901678,       -9.29487896
          0,           0,         625,      -5.737943824,      -4.314638185,       -4.63170556,      -3.242817073,      -9.294921221
          0,           0,         626,        -5.7379954,       -4.31436756,      -4.636748248,      -3.242475833,      -9.294975173
          0,           0,         627,      -5.738790985,      -4.313905614,      -4.639689792,      -3.242898166,      -9.295021506
          0,           0,         628,      -5.740340986,      -4.313252339,      -4.640408214,      -3.244094599,      -9.295075015
          0,           0,         629,      -5.742646086,      -4.312413612,       -4.63890765,      -3.246066171,      -9.295130401
          0,           0,         630,      -5.745697073,      -4.311400959,      -4.635317729,      -3.248804348,      -9.295215542
          0,           0,         631,      -5.749474423,      -4.310231255,       -4.62987652,      -3.252290681,      -9.295308667
          0,           0,         632,      -5.753947621,      -4.308926203,      -4.622901497,      -3.256496217,      -9.295431549
          0,           0,         633,      -5.759074266,      -4.307511631,      -4.614755477,      -3.261380675,       -9.29560503
          0,           0,         634,      -5.764798975,      -4.306016674,      -4.605814259,      -3.266891426,      -9.295822352
          0,           0,         635,      -5.771052179,      -4.304472895,      -4.596440595,      -3.272962335,      -9.296058335
          0,           0,         636,       -5.77774891,      -4.302913351,      -4.586966427,      -3.279512584,      -9.296311851
          0,           0,         637,      -5.784787764,      -4.301371691,       -4.57768307,      -3.286445596,       -9.29657084
          0,           0,         638,      -5.792050257,      -4.299881269,      -4.568837784,       -3.29364831,      -9.296850805
          0,           0,         639,      -5.799400884,      -4.298474321,      -4.560634756,      -3.300991043,      -9.297133708
          0,           0,         640,      -5.806688232,       -4.29718129,      -4.553238706,      -3.308328289,      -9.297411399
          0,           0,         641,      -5.813747511,      -4.296030163,      -4.546779685,      -3.315500811,      -9.297680569
          0,           0,         642,      -5.820404843,      -4.295045873,      -4.541358129,      -3.322339338,      -9.297943517
          0,           0,         643,      -5.826483504,      -4.294250089,       -4.53704965,      -3.328670134,      -9.298217324
          0,           0,         644,      -5.831812062,      -4.293660727,      -4.533909144,      -3.334322409,      -9.298503002
          0,           0,         645,      -5.836233996,      -4.293291666,      -4.531974128,       -3.33913733,      -9.298794949
          0,           0,         646,      -5.839617988,      -4.293152619,       -4.53126728,      -3.342977899,      -9.299116071
          0,           0,         647,      -5.841867701,      -4.293249099,      -4.531798228,      -3.345738696,      -9.299436174
          0,           0,         648,      -5.842929706,      -4.293582249,      -4.533564542,      -3.347354193,      -9.299776328
          0,           0,         649,      -5.842798321,      -4.294148897,      -4.536552024,      -3.347804422,      -9.300121158
          0,           0,         650,      -5.841516542,      -4.294941744,      -4.540734328,      -3.347117053,      -9.300461579
          0,           0,         651,      -5.839172908,      -4.295949448,      -4.546071879,      -3.345365496,      -9.300805148
          0,           0,         652,      -5.835894832,      -4.297156832,      -4.552510134,      -3.342663423,      -9.301148979
          0,           0,         653,       -5.83183948,      -4.298545163,      -4.559977216,      -3.339156541,       -9.30148208
          0,           0,         654,      -5.827183527,      -4.300092486,      -4.568380966,       -3.33501286,      -9.301827969
          0,           0,         655,      -5.822113079,      -4.301774021,       -4.57760555,      -3.330412747,      -9.302183291
          0,           0,         656,       -5.81681475,      -4.303562545,      -4.587507844,      -3.325539806,      -9.302539434
          0,           0,         657,      -5.811468498,      -4.305429331,      -4.597914135,      -3.320573306,      -9.302889026
          0,           0,         658,      -5.806242414,      -4.307344358,      -4.608617502,      -3.315682445,      -9.303265851
          0,           0,         659,      -5.801289381,      -4.309277133,      -4.619377035,      -3.311022494,      -9.303624205
          0,           0,         660,      -5.796745309,       -4.31119742,      -4.629919927,      -3.306732535,      -9.303958181
          0,           0,         661,      -5.792728583,      -4.313075997,      -4.639947738,      -3.302934515,      -9.304282079
          0,           0,         662,      -5.789340363,      -4.314885402,      -4.649147924,      -3.299733227,      -9.304587493
          0,           0,         663,      -5.786665396,      -4.316600664,      -4.657211054,      -3.297216901,      -9.304901605
          0,           0,         664,      -5.784773102,      -4.318199967,      -4.663852963,      -3.295458132,      -9.305219464
          0,           0,         665,      -5.783718705,       -4.31966523,      -4.668839514,      -3.294514908,       -9.30556014
          0,           0,         666,      -5.783544245,      -4.320982563,      -4.672010068,       -3.29443157,      -9.305893783
          0,           0,         667,      -5.784279279,      -4.322142591,      -4.673295103,       -3.29523948,      -9.306234445
          0,           0,         668,      -5.785941201,      -4.323140617,      -4.672724015,      -3.296957331,      -9.306569028
          0,           0,         669,      -5.788535255,      -4.323976611,       -4.67042122,       -3.29959115,      -9.306900856
          0,           0,         670,      -5.792054306,      -4.324655017,       -4.66659146,      -3.303134064,       -9.30723132
          0,           0,         671,      -5.796478302,       -4.32518441,      -4.661497709,      -3.307565773,      -9.307552139
          0,           0,         672,      -5.801773357,      -4.325576989,      -4.655436282,      -3.312851622,      -9.307861916
          0,           0,         673,      -5.807890431,      -4.325847951,      -4.648713377,      -3.318941277,      -9.308165096
          0,           0,         674,      -5.814763689,      -4.326014784,      -4.641625932,      -3.325767089,      -9.308481326
          0,           0,         675,      -5.822308627,      -4.326096516,      -4.634448039,      -3.333242241,        -9.3087807
          0,           0,         676,      -5.830420143,      -4.326112955,      -4.627422823,      -3.341258886,      -9.309050967
          0,           0,         677,      -5.838970819,      -4.326083965,      -4.620758876,      -3.349686551,      -9.309322919
          0,           0,         678,      -5.847809784,      -4.326028773,      -4.614630007,      -3.358371195,      -9.309570157
          0,           0,         679,      -5.856762646,      -4.325965352,       -4.60917712,      -3.367135423,      -9.309782676
          0,           0,         680,      -5.865633092,       -4.32590987,      -4.604511215,      -3.375780466,      -9.309982999
          0,           0,         681,      -5.874206789,       -4.32587624,      -4.600716788,      -3.384090541,      -9.310164495
          0,           0,         682,      -5.882258128,      -4.325875753,       -4.59785516,      -3.391840097,      -9.310335476
          0,           0,         683,      -5.889560084,      -4.325916817,       -4.59596743,      -3.398804156,      -9.310491652
          0,           0,         684,      -5.895896955,       -4.32600479,      -4.595076917,      -3.404771385,      -9.310636265
          0,           0,         685,      -5.901079045,      -4.326141916,      -4.595191019,      -3.409558866,      -9.310787431
          0,           0,         686,      -5.904957636,      -4.326327358,      -4.596302498,      -3.413026797,      -9.310923992
          0,           0,         687,       -5.90743804,      -4.326557322,      -4.598390217,      -3.415090902,      -9.311034274
          0,           0,         688,      -5.908488489,      -4.326825271,      -4.601419383,      -3.415730372,      -9.311115267
          0,           0,         689,      -5.908143167,      -4.327122212,      -4.605341348,      -3.414989807,      -9.311201058
          0,           0,         690,      -5.906498768,      -4.327437062,       -4.61009308,      -3.412974777,      -9.311276602
          0,           0,         691,      -5.903705267,      -4.327757074,      -4.615596385,      -3.409841865,      -9.311333351
          0,           0,         692,      -5.899952633,      -4.328068318,      -4.621757053,      -3.405785036,      -9.311383766
          0,           0,         693,       -5.89545576,      -4.328356206,      -4.628464094,      -3.401020616,      -9.311447866
          0,           0,         694,      -5.890439782,      -4.328606034,      -4.635589331,      -3.395772945,       -9.31148238
          0,           0,         695,      -5.885127398,      -4.328803537,      -4.642987645,      -3.390262232,       -9.31151602
          0,           0,         696,      -5.879729106,      -4.328935437,       -4.65049823,      -3.384695337,      -9.311548125
          0,           0,         697,      -5.874436526,      -4.328989955,      -4.657947221,      -3.379259624,      -9.311572769
          0,           0,         698,      -5.869418538,       -4.32895728,      -4.665152014,      -3.374119516,      -9.311589774
          0,           0,         699,      -5.864819678,      -4.328829967,       -4.67192745,      -3.369415202,       -9.31157292
          0,           0,         700,      -5.860760145,      -4.328603236,      -4.678093796,      -3.365262853,      -9.311540431
          0,           0,         701,      -5.857336856,      -4.328275214,      -4.683486129,      -3.361755789,      -9.311508054
          0,           0,         702,      -5.854625026,      -4.327847091,      -4.687964344,      -3.358966125,      -9.311497505
          0,           0,         703,      -5.852679949,      -4.327323016,        -4.6914226,      -3.356946564,      -9.311495521
          0,           0,         704,      -5.851538706,      -4.326710062,      -4.693796979,        -3.3557321,      -9.311485977
          0,           0,         705,      -5.851221668,      -4.326017904,      -4.695070091,      -3.355341499,      -9.311481675
          0,           0,         706,      -5.851733709,      -4.325258651,      -4.695271933,      -3.355778506,      -9.311490263
          0,           0,         707,      -5.853065113,      -4.324446457,      -4.694476779,      -3.357032743,       -9.31150017
          0,           0,         708,      -5.855192182,      -4.323597035,      -4.692796583,      -3.359080326,      -9.311514282
          0,           0,         709,       -5.85807758,      -4.322727251,      -4.690371996,      -3.361884223,      -9.311532073
          0,           0,         710,      -5.861670479,      -4.321854646,      -4.687362285,      -3.365394431,      -9.311555049
          0,           0,         711,      -5.865906598,      -4.320996961,      -4.683935402,      -3.369548048,      -9.311577241
          0,           0,         712,      -5.870708243,      -4.320171691,      -4.680259159,      -3.374269346,      -9.311590814
          0,           0,         713,      -5.875984493,      -4.319395653,        -4.6764941,       -3.37946998,      -9.311604251
          0,           0,         714,      -5.881631711,      -4.318684605,      -4.672788278,        -3.3850495,      -9.311627481
          0,           0,         715,       -5.88753455,      -4.318052904,      -4.669273843,       -3.39089633,      -9.311675865
          0,           0,         716,      -5.893567668,      -4.317513215,      -4.666065184,      -3.396889395,      -9.311734926
          0,           0,         717,      -5.899598312,      -4.317076283,      -4.663258261,      -3.402900562,      -9.311802415
          0,           0,         718,      -5.905489896,      -4.316750751,      -4.660930792,      -3.408797996,      -9.311866837
          0,           0,         719,      -5.911106579,      -4.316543037,      -4.659142976,       -3.41445045,      -9.311931509
          0,           0,         720,      -5.916318719,      -4.316457268,      -4.657938505,      -3.419732364,      -9.312003703
          0,           0,         721,      -5.921008899,      -4.316495262,      -4.657345691,      -3.424529509,      -9.312086087
          0,           0,         722,      -5.925078025,      -4.316656558,       -4.65737858,      -3.428744727,      -9.312195762
          0,           0,         723,      -5.928450911,      -4.316938495,      -4.658037982,      -3.432303226,      -9.312331015
          0,           0,         724,       -5.93108067,      -4.317336336,      -4.659312397,      -3.435156806,      -9.312476838
          0,           0,         725,       -5.93295135,      -4.317843421,      -4.661178822,      -3.437286502,       -9.31264985
          0,           0,         726,      -5.934078451,      -4.318451373,      -4.663603481,      -3.438703273,      -9.312855208
          0,           0,         727,      -5.934507223,      -4.319150316,      -4.666542498,      -3.439446622,      -9.313072825
          0,           0,         728,      -5.934308984,      -4.319929138,      -4.669942595,      -3.439581339,      -9.313304498
          0,           0,         729,      -5.933575932,      -4.320775771,      -4.673741856,      -3.439192768,      -9.313547027
          0,           0,         730,      -5.932415079,       -4.32167748,      -4.677870642,      -3.438381175,      -9.313797369
          0,           0,         731,       -5.93094196,      -4.322621176,       -4.68225273,      -3.437255797,      -9.314058581
          0,           0,         732,      -5.929274682,      -4.323593721,      -4.686806719,      -3.435929141,      -9.314305122
          0,           0,         733,      -5.927528712,      -4.324582233,      -4.691447765,      -3.434511899,      -9.314579888
          0,           0,         734,      -5.925812648,      -4.325574376,      -4.696089649,      -3.433108751,      -9.314878041
          0,           0,         735,      -5.924225029,      -4.326558629,      -4.700647159,      -3.431815126,       -9.31518595
          0,           0,         736,       -5.92285213,      -4.327524525,      -4.705038707,      -3.430714899,      -9.315459641
          0,           0,         737,      -5.921766619,      -4.328462855,      -4.709189075,      -3.429878924,       -9.31574355
          0,           0,         738,      -5.921026902,      -4.329365818,      -4.713032107,      -3.429364242,      -9.316042708
          0,           0,         739,      -5.920676989,      -4.330227134,      -4.716513153,      -3.429213828,      -9.316353478
          0,           0,         740,      -5.920746738,      -4.331042095,      -4.719591063,       -3.42945672,      -9.316678198
          0,           0,         741,      -5.921252358,      -4.331807568,      -4.722239537,      -3.430108445,      -9.317013611
          0,           0,         742,      -5.922197093,      -4.332521948,      -4.724447701,      -3.431171635,      -9.317359093
          0,           0,         743,      -5.923572034,      -4.333185051,      -4.726219849,      -3.432636814,       -9.31771363
          0,           0,         744,      -5.925357055,      -4.333797974,      -4.727574362,      -3.434483319,      -9.318075941
          0,           0,         745,       -5.92752187,      -4.334362923,      -4.728541932,      -3.436680371,      -9.318472643
          0,           0,         746,      -5.930027219,      -4.334882998,      -4.729163239,      -3.439188311,      -9.318870568
          0,           0,         747,      -5.932826228,      -4.335361974,      -4.729486286,      -3.441960002,       -9.31927037
          0,           0,         748,      -5.935865932,      -4.335804062,      -4.729563612,      -3.444942435,      -9.319678014
          0,           0,         749,      -5.939089009,      -4.336213667,      -4.729449556,      -3.448078532,      -9.320080226
          0,           0,         750,      -5.942435709,      -4.336595154,      -4.729197745,      -3.451309163,      -9.320456526
          0,           0,         751,       -5.94584598,      -4.336952631,      -4.728858897,      -3.454575337,      -9.320825567
          0,           0,         752,      -5.949261716,      -4.337289764,      -4.728479018,      -3.457820517,      -9.321207773
          0,           0,         753,      -5.952629071,      -4.337609613,      -4.728098021,       -3.46099297,      -9.321594444
          0,           0,         754,      -5.955900712,      -4.337914514,      -4.727748776,      -3.464048025,       -9.32198149
          0,           0,         755,      -5.959037888,      -4.338205999,      -4.727456571,      -3.466950102,      -9.322367226
          0,           0,         756,      -5.962012151,      -4.338484743,      -4.727238951,      -3.469674365,      -9.322761765
          0,           0,         757,      -5.964806623,      -4.338750565,      -4.727105888,      -3.472207862,      -9.323137944
          0,           0,         758,      -5.967416662,      -4.339002454,      -4.727060244,      -3.474550045,      -9.323458818
          0,           0,         759,      -5.969849892,      -4.339238636,      -4.727098481,      -3.476712638,      -9.323762456
          0,           0,         760,      -5.972125561,      -4.339456671,      -4.727211571,      -3.478718827,      -9.324045808
          0,           0,         761,       -5.97427329,       -4.33965358,      -4.727386073,      -3.480601858,      -9.324311231
          0,           0,         762,      -5.976331285,      -4.339825991,      -4.727605332,      -3.482403137,      -9.324537465
          0,           0,         763,      -5.978344158,      -4.339970315,      -4.727850765,      -3.484169964,       -9.32474171
          0,           0,         764,       -5.98036049,      -4.340082913,      -4.728103185,      -3.485953061,      -9.324942175
          0,           0,         765,      -5.982430275,      -4.340160289,      -4.728344115,      -3.487804025,      -9.325137695
          0,           0,         766,      -5.984602385,      -4.340199265,      -4.728557044,       -3.48977282,      -9.325312558
          0,           0,         767,      -5.986922132,      -4.340197157,      -4.728728575,      -3.491905413,       -9.32547385
          0,           0,         768,      -5.989429018,      -4.340151929,      -4.728849404,      -3.494241601,      -9.325618746
          0,           0,         769,      -5.992154693,      -4.340062325,      -4.728915083,      -3.496813066,       -9.32574788
          0,           0,         770,      -5.995121158,      -4.339927981,      -4.728926541,      -3.499641669,      -9.325884099
          0,           0,         771,      -5.998339208,      -4.339749505,      -4.728890329,      -3.502737987,      -9.326005259
          0,           0,         772,      -6.001807131,      -4.339528502,      -4.728818581,      -3.506100091,      -9.326110498
          0,           0,         773,      -6.005509672,      -4.339267603,      -4.728728708,      -3.509712585,      -9.326181902
          0,           0,         774,      -6.009417309,       -4.33897043,      -4.728642854,      -3.513545933,      -9.326200629
          0,           0,         775,      -6.013485903,      -4.338641535,      -4.728587136,      -3.517556145,      -9.326202065
          0,           0,         776,      -6.017656807,      -4.338286313,      -4.728590728,      -3.521684905,      -9.326187486
          0,           0,         777,      -6.021857577,      -4.337910878,      -4.728684838,      -3.525860258,      -9.326158051
          0,           0,         778,      -6.026003403,      -4.337521926,      -4.728901626,      -3.529998008,      -9.326127309
          0,           0,         779,      -6.029999399,      -4.337126571,      -4.729273099,      -3.534003936,      -9.326099517
          0,           0,         780,      -6.033743847,      -4.336732178,      -4.729830036,       -3.53777694,      -9.326049507
          0,           0,         781,      -6.037132419,      -4.336346188,      -4.730600947,      -3.541213135,      -9.325981184
          0,           0,         782,      -6.040063259,      -4.335975979,      -4.731611126,      -3.544210809,      -9.325901124
          0,           0,         783,      -6.042442712,      -4.335628602,      -4.732881722,       -3.54667601,       -9.32582277
          0,           0,         784,      -6.044191276,      -4.335310698,      -4.734428954,      -3.548528394,      -9.325734752
          0,           0,         785,      -6.045249254,      -4.335028368,      -4.736263399,       -3.54970682,      -9.325632752
          0,           0,         786,      -6.045581521,      -4.334787044,      -4.738389385,      -3.550174104,      -9.325522243
          0,           0,         787,      -6.045180832,      -4.334591282,       -4.74080441,      -3.549920389,      -9.325427759
          0,           0,         788,      -6.044069282,      -4.334444749,      -4.743498772,      -3.548964718,      -9.325326607
          0,           0,         789,      -6.042297718,      -4.334350238,      -4.746455209,      -3.547354633,      -9.325236638
          0,           0,         790,      -6.039943234,      -4.334309601,      -4.749648702,      -3.545163847,      -9.325145042
          0,           0,         791,       -6.03710508,      -4.334323638,      -4.753046421,      -3.542488346,       -9.32504413
          0,           0,         792,      -6.033899524,       -4.33439217,      -4.756607972,      -3.539441399,      -9.324932995
          0,           0,         793,      -6.030454253,      -4.334514085,      -4.760285823,       -3.53614808,      -9.324819703
          0,           0,         794,      -6.026902874,      -4.334687392,      -4.764025979,       -3.53273983,      -9.324706211
          0,           0,         795,      -6.023379942,      -4.334909191,       -4.76776893,      -3.529349481,      -9.324588569
          0,           0,         796,      -6.020016793,      -4.335175909,      -4.771451096,      -3.526107069,      -9.324474872
          0,           0,         797,      -6.016938304,      -4.335483349,      -4.775006573,      -3.523136541,      -9.324367161
          0,           0,         798,      -6.014260567,      -4.335826805,      -4.778369239,      -3.520553355,       -9.32428598
          0,           0,         799,      -6.012089392,      -4.336201194,      -4.781475145,      -3.518462896,      -9.324234043
          0,           0,         800,      -6.010519459,      -4.336601192,      -4.784265113,      -3.516959556,      -9.324191808
          0,           0,         801,       -6.00963397,      -4.337021365,      -4.786687384,      -3.516126311,      -9.324160815
          0,           0,         802,      -6.009504611,      -4.337456313,      -4.788700152,      -3.516034624,      -9.324143831
          0,           0,         803,      -6.010191679,      -4.337900792,      -4.790273777,      -3.516744514,       -9.32413958
          0,           0,         804,       -6.01174423,      -4.338349846,      -4.791392485,      -3.518304657,      -9.324117937
          0,           0,         805,      -6.014200135,      -4.338798913,      -4.792055418,      -3.520752406,        -9.3241101
          0,           0,         806,      -6.017585936,      -4.339243921,      -4.792276904,       -3.52411362,      -9.324110804
          0,           0,         807,      -6.021916437,      -4.339681372,      -4.792085959,      -3.528402224,      -9.324126533
          0,           0,         808,      -6.027193935,      -4.340108396,      -4.791525035,      -3.533619431,      -9.324169425
          0,           0,         809,      -6.033407032,      -4.340522792,      -4.790648159,      -3.539752554,      -9.324230859
          0,           0,         810,      -6.040528995,      -4.340923073,      -4.789518636,       -3.54677337,      -9.324311973
          0,           0,         811,       -6.04851561,      -4.341308362,      -4.788206431,      -3.554636013,      -9.324406576
          0,           0,         812,      -6.057302556,       -4.34167847,      -4.786785566,      -3.563274411,       -9.32451069
          0,           0,         813,      -6.066802356,      -4.342033806,      -4.785331581,      -3.572599351,      -9.324643765
          0,           0,         814,      -6.076901071,      -4.342375318,      -4.783919195,      -3.582495336,       -9.32480064
          0,           0,         815,      -6.087455062,      -4.342704404,      -4.782620276,      -3.592817582,      -9.324955823
          0,           0,         816,      -6.098288312,       -4.34302282,      -4.781502139,      -3.603389657,       -9.32511854
          0,           0,         817,      -6.109191071,      -4.343332576,      -4.780626181,      -3.614002523,      -9.325292325
          0,           0,         818,      -6.119920816,      -4.343635827,      -4.780046811,      -3.624415938,      -9.325481021
          0,           0,         819,      -6.130206702,      -4.343934759,      -4.779810645,      -3.634363338,      -9.325708451
          0,           0,         820,      -6.139758621,      -4.344231485,      -4.779955897,      -3.643561208,        -9.3259536
          0,           0,         821,       -6.14828158,      -4.344527938,      -4.780511932,      -3.651723515,      -9.326200085
          0,           0,         822,      -6.155495193,      -4.344825777,      -4.781498913,       -3.65858086,      -9.326475522
          0,           0,         823,      -6.161156726,      -4.345126329,       -4.78292755,      -3.663902697,      -9.326760399
          0,           0,         824,      -6.165084604,      -4.345430474,       -4.78479882,      -3.667519566,      -9.327059132
